Date,Country,Variable,Value
1985-12-01,GRC,Retail,97.7976067697414
1986-01-01,GRC,Retail,99.6061829970537
1986-02-01,GRC,Retail,101.102333386307
1986-03-01,GRC,Retail,100.320946796411
1986-04-01,GRC,Retail,95.0749978497528
1986-05-01,GRC,Retail,105.079685279728
1986-06-01,GRC,Retail,98.2962108427206
1986-07-01,GRC,Retail,93.6645884158751
1986-08-01,GRC,Retail,98.2348448760172
1986-09-01,GRC,Retail,97.1780837170839
1986-10-01,GRC,Retail,98.561467812199
1986-11-01,GRC,Retail,99.0806801267617
1986-12-01,GRC,Retail,102.793585988466
1987-01-01,GRC,Retail,104.906810904475
1987-02-01,GRC,Retail,102.673471324597
1987-03-01,GRC,Retail,104.546743955082
1987-04-01,GRC,Retail,101.537235875534
1987-05-01,GRC,Retail,102.552079027527
1987-06-01,GRC,Retail,97.8465508325916
1987-07-01,GRC,Retail,103.28905587865
1987-08-01,GRC,Retail,108.313649288201
1987-09-01,GRC,Retail,107.589952876763
1987-10-01,GRC,Retail,109.353139727915
1987-11-01,GRC,Retail,110.91285790199
1987-12-01,GRC,Retail,97.7162960087829
1988-01-01,GRC,Retail,116.671773796146
1988-02-01,GRC,Retail,117.81002638355
1988-03-01,GRC,Retail,117.956695034463
1988-04-01,GRC,Retail,123.125473108977
1988-05-01,GRC,Retail,124.589862678302
1988-06-01,GRC,Retail,125.223221517722
1988-07-01,GRC,Retail,126.732708047589
1988-08-01,GRC,Retail,123.549838266543
1988-09-01,GRC,Retail,123.032215925266
1988-10-01,GRC,Retail,121.324342789944
1988-11-01,GRC,Retail,121.441977803345
1988-12-01,GRC,Retail,121.603449792876
1989-01-01,GRC,Retail,114.844598577866
1989-02-01,GRC,Retail,117.738551655931
1989-03-01,GRC,Retail,110.087455158421
1989-04-01,GRC,Retail,131.444199676215
1989-05-01,GRC,Retail,118.560017238341
1989-06-01,GRC,Retail,122.073097064046
1989-07-01,GRC,Retail,122.281356737168
1989-08-01,GRC,Retail,116.503535671123
1989-09-01,GRC,Retail,122.638719433317
1989-10-01,GRC,Retail,121.371544806743
1989-11-01,GRC,Retail,122.050698323982
1989-12-01,GRC,Retail,131.573141814233
1990-01-01,GRC,Retail,124.472144107597
1990-02-01,GRC,Retail,120.161067452602
1990-03-01,GRC,Retail,124.171864167806
1990-04-01,GRC,Retail,122.340716380082
1990-05-01,GRC,Retail,122.046422893709
1990-06-01,GRC,Retail,122.446477281647
1990-07-01,GRC,Retail,116.214922807372
1990-08-01,GRC,Retail,120.141967101625
1990-09-01,GRC,Retail,107.025394214966
1990-10-01,GRC,Retail,115.724336499025
1990-11-01,GRC,Retail,112.671726078934
1990-12-01,GRC,Retail,113.736129090053
1991-01-01,GRC,Retail,113.100443653384
1991-02-01,GRC,Retail,110.451109931769
1991-03-01,GRC,Retail,115.487795779531
1991-04-01,GRC,Retail,102.085741858988
1991-05-01,GRC,Retail,112.439462374558
1991-06-01,GRC,Retail,109.719050585046
1991-07-01,GRC,Retail,112.392774611617
1991-08-01,GRC,Retail,113.127465478734
1991-09-01,GRC,Retail,106.989715275314
1991-10-01,GRC,Retail,107.285687028145
1991-11-01,GRC,Retail,109.049323431004
1991-12-01,GRC,Retail,104.395260101687
1992-01-01,GRC,Retail,105.876246339539
1992-02-01,GRC,Retail,109.557742783802
1992-03-01,GRC,Retail,97.2622115124863
1992-04-01,GRC,Retail,108.862792125358
1992-05-01,GRC,Retail,104.065865873053
1992-06-01,GRC,Retail,106.592970779597
1992-07-01,GRC,Retail,108.771252687344
1992-08-01,GRC,Retail,107.057012490467
1992-09-01,GRC,Retail,110.865100580832
1992-10-01,GRC,Retail,113.95885102822
1992-11-01,GRC,Retail,108.272832539863
1992-12-01,GRC,Retail,110.278075718599
1993-01-01,GRC,Retail,106.664659440685
1993-02-01,GRC,Retail,102.659475473124
1993-03-01,GRC,Retail,100.921384513573
1993-04-01,GRC,Retail,102.015160919749
1993-05-01,GRC,Retail,99.9578259759936
1993-06-01,GRC,Retail,99.703924565737
1993-07-01,GRC,Retail,104.480735210321
1993-08-01,GRC,Retail,98.2190788674711
1993-09-01,GRC,Retail,99.2933623319555
1993-10-01,GRC,Retail,94.4104489598252
1993-11-01,GRC,Retail,106.159097778229
1993-12-01,GRC,Retail,104.246744307407
1994-01-01,GRC,Retail,102.858765760714
1994-02-01,GRC,Retail,101.164742276985
1994-03-01,GRC,Retail,100.069640924057
1994-04-01,GRC,Retail,113.193179033369
1994-05-01,GRC,Retail,101.135782513584
1994-06-01,GRC,Retail,103.561071483281
1994-07-01,GRC,Retail,103.267801271005
1994-08-01,GRC,Retail,101.393487074917
1994-09-01,GRC,Retail,100.419155138813
1994-10-01,GRC,Retail,97.7518384744192
1994-11-01,GRC,Retail,98.8014650717787
1994-12-01,GRC,Retail,102.48107323567
1995-01-01,GRC,Retail,95.3714736915
1995-02-01,GRC,Retail,101.03025537304
1995-03-01,GRC,Retail,99.3585387212259
1995-04-01,GRC,Retail,96.7777919831475
1995-05-01,GRC,Retail,101.985855872916
1995-06-01,GRC,Retail,100.728013161845
1995-07-01,GRC,Retail,99.5589072879402
1995-08-01,GRC,Retail,95.7196812826048
1995-09-01,GRC,Retail,105.681134766758
1995-10-01,GRC,Retail,99.7108589107166
1995-11-01,GRC,Retail,101.359380768958
1995-12-01,GRC,Retail,99.7621719224533
1996-01-01,GRC,Retail,100.645283666092
1996-02-01,GRC,Retail,101.959818778108
1996-03-01,GRC,Retail,101.747919611152
1996-04-01,GRC,Retail,100.604182088761
1996-05-01,GRC,Retail,102.537099283266
1996-06-01,GRC,Retail,102.714583322469
1996-07-01,GRC,Retail,102.738521116444
1996-08-01,GRC,Retail,102.57865116768
1996-09-01,GRC,Retail,105.286887213064
1996-10-01,GRC,Retail,103.996022394699
1996-11-01,GRC,Retail,104.056649111044
1996-12-01,GRC,Retail,104.036703993789
1997-01-01,GRC,Retail,104.376746256787
1997-02-01,GRC,Retail,103.195862212707
1997-03-01,GRC,Retail,105.230770969752
1997-04-01,GRC,Retail,104.584636667009
1997-05-01,GRC,Retail,104.469220787994
1997-06-01,GRC,Retail,104.68861043659
1997-07-01,GRC,Retail,104.76440375748
1997-08-01,GRC,Retail,107.748778338567
1997-09-01,GRC,Retail,106.004675207984
1997-10-01,GRC,Retail,107.615143571479
1997-11-01,GRC,Retail,106.858187306443
1997-12-01,GRC,Retail,108.024793843887
1998-01-01,GRC,Retail,106.833011623592
1998-02-01,GRC,Retail,108.008512022318
1998-03-01,GRC,Retail,109.062005969181
1998-04-01,GRC,Retail,108.817655256292
1998-05-01,GRC,Retail,107.041288366417
1998-06-01,GRC,Retail,107.254866695857
1998-07-01,GRC,Retail,108.024859373937
1998-08-01,GRC,Retail,109.89874929568
1998-09-01,GRC,Retail,109.981434752309
1998-10-01,GRC,Retail,107.658343623417
1998-11-01,GRC,Retail,107.76470158773
1998-12-01,GRC,Retail,110.850713632812
1999-01-01,GRC,Retail,109.392204837235
1999-02-01,GRC,Retail,109.418172527618
1999-03-01,GRC,Retail,108.842804836252
1999-04-01,GRC,Retail,111.455860946698
1999-05-01,GRC,Retail,111.123128851205
1999-06-01,GRC,Retail,110.09195341258
1999-07-01,GRC,Retail,112.044362949767
1999-08-01,GRC,Retail,106.945213214173
1999-09-01,GRC,Retail,104.527114295212
1999-10-01,GRC,Retail,113.589748001621
1999-11-01,GRC,Retail,113.732639025443
1999-12-01,GRC,Retail,112.441225980848
2000-01-01,GRC,Retail,115.5
2000-02-01,GRC,Retail,114.5
2000-03-01,GRC,Retail,118.7
2000-04-01,GRC,Retail,120.6
2000-05-01,GRC,Retail,119.2
2000-06-01,GRC,Retail,120.4
2000-07-01,GRC,Retail,120.4
2000-08-01,GRC,Retail,119.9
2000-09-01,GRC,Retail,120.9
2000-10-01,GRC,Retail,124.0
2000-11-01,GRC,Retail,122.4
2000-12-01,GRC,Retail,123.9
2001-01-01,GRC,Retail,124.8
2001-02-01,GRC,Retail,123.8
2001-03-01,GRC,Retail,121.0
2001-04-01,GRC,Retail,126.2
2001-05-01,GRC,Retail,122.3
2001-06-01,GRC,Retail,123.7
2001-07-01,GRC,Retail,124.9
2001-08-01,GRC,Retail,122.6
2001-09-01,GRC,Retail,123.3
2001-10-01,GRC,Retail,125.5
2001-11-01,GRC,Retail,126.7
2001-12-01,GRC,Retail,126.3
2002-01-01,GRC,Retail,127.0
2002-02-01,GRC,Retail,128.8
2002-03-01,GRC,Retail,127.2
2002-04-01,GRC,Retail,126.7
2002-05-01,GRC,Retail,132.2
2002-06-01,GRC,Retail,131.7
2002-07-01,GRC,Retail,130.6
2002-08-01,GRC,Retail,131.1
2002-09-01,GRC,Retail,132.5
2002-10-01,GRC,Retail,132.0
2002-11-01,GRC,Retail,132.4
2002-12-01,GRC,Retail,135.1
2003-01-01,GRC,Retail,137.1
2003-02-01,GRC,Retail,133.5
2003-03-01,GRC,Retail,135.2
2003-04-01,GRC,Retail,134.6
2003-05-01,GRC,Retail,136.8
2003-06-01,GRC,Retail,135.6
2003-07-01,GRC,Retail,134.8
2003-08-01,GRC,Retail,139.3
2003-09-01,GRC,Retail,139.3
2003-10-01,GRC,Retail,137.8
2003-11-01,GRC,Retail,141.2
2003-12-01,GRC,Retail,140.3
2004-01-01,GRC,Retail,143.7
2004-02-01,GRC,Retail,141.7
2004-03-01,GRC,Retail,141.7
2004-04-01,GRC,Retail,142.5
2004-05-01,GRC,Retail,141.6
2004-06-01,GRC,Retail,141.9
2004-07-01,GRC,Retail,141.6
2004-08-01,GRC,Retail,142.3
2004-09-01,GRC,Retail,144.3
2004-10-01,GRC,Retail,143.4
2004-11-01,GRC,Retail,145.5
2004-12-01,GRC,Retail,145.5
2005-01-01,GRC,Retail,142.9
2005-02-01,GRC,Retail,146.0
2005-03-01,GRC,Retail,146.4
2005-04-01,GRC,Retail,144.9
2005-05-01,GRC,Retail,147.6
2005-06-01,GRC,Retail,148.3
2005-07-01,GRC,Retail,153.9
2005-08-01,GRC,Retail,152.1
2005-09-01,GRC,Retail,151.8
2005-10-01,GRC,Retail,159.2
2005-11-01,GRC,Retail,153.0
2005-12-01,GRC,Retail,150.9
2006-01-01,GRC,Retail,150.0
2006-02-01,GRC,Retail,158.3
2006-03-01,GRC,Retail,159.6
2006-04-01,GRC,Retail,162.8
2006-05-01,GRC,Retail,160.1
2006-06-01,GRC,Retail,162.6
2006-07-01,GRC,Retail,165.7
2006-08-01,GRC,Retail,167.0
2006-09-01,GRC,Retail,170.8
2006-10-01,GRC,Retail,163.3
2006-11-01,GRC,Retail,166.8
2006-12-01,GRC,Retail,171.7
2007-01-01,GRC,Retail,161.9
2007-02-01,GRC,Retail,169.5
2007-03-01,GRC,Retail,166.2
2007-04-01,GRC,Retail,163.6
2007-05-01,GRC,Retail,167.5
2007-06-01,GRC,Retail,167.9
2007-07-01,GRC,Retail,167.3
