Date,Country,CPI,IP,LongRate,ShortRate,Stocks,Inflation_YoY,Inflation_MoM,IP_Growth_YoY,Term_Spread,Real_Short_Rate,Real_Stock_Return
1959-08-01,USA,12.3113531940747,21.0202841087237,4.43,3.5,-0.32414910858995,0.8258821891301062,0.1028630298140239,8.206439096745463,0.9299999999999997,2.6741178108698938,-2302.68795602386
1959-09-01,USA,12.3408869405992,20.9693000846325,4.68,3.76,-3.73983739837399,1.169201764961099,0.2396030583224924,7.047065861277389,0.9199999999999999,2.5907982350389007,244.3197760884855
1959-10-01,USA,12.3830780070628,20.7910056598752,4.53,3.98,0.337837837837858,1.5104990245852106,0.34129725962410495,5.672745653657694,0.5500000000000003,2.4695009754147894,-2302.92639025367
1959-11-01,USA,12.3830780070628,20.9438579591075,4.53,4.0,1.34680134680132,1.3722342255105342,0.0,2.7127869446543844,0.5300000000000002,2.6277657744894656,138.2921676641172
1959-12-01,USA,12.4083926469409,22.3706124493309,4.69,3.99,3.82059800664452,1.5073940784637858,0.20422062917939515,9.05373406808187,0.7000000000000002,2.4826059215362144,104.0632342011364
1960-01-01,USA,12.3915162203555,22.9821214193014,4.72,3.99,-2.24000000000001,1.2333147077214976,-0.1361007355372082,10.02009099353309,0.7299999999999995,2.756685292278503,-2302.4489922585085
1960-02-01,FRA,0.230591852421226,34.8241491664429,5.8,4.11,4.32317505630698,-178.2622875301476,-174.7754049650655,7.649198419012415,1.6899999999999995,182.37228753014762,-2127.8096880289804
1960-02-01,USA,12.4083926469409,22.8038269945442,4.49,3.97,-4.74631751227494,1.4038922579429123,0.13610073553721144,7.4195144917237945,0.52,2.566107742057088,74.9532183580641
1960-03-01,DEU,23.4375368422045,31.7874153923289,6.4,4.25,-1.73913043478262,1.6129381929880657,0.0,22.15675068587435,2.1500000000000004,2.6370618070119343,-2302.5850929940457
1960-03-01,USA,12.4083926469409,22.5235645216045,4.25,3.84,-1.54639175257731,1.5073940784637858,0.0,4.630530282931742,0.41000000000000014,2.332605921536214,-112.14447412100994
1960-04-01,DEU,23.5312869895734,30.0827275006267,6.4,4.0,3.20796460176991,2.012140319942146,0.3992021269540774,3.0459207484708437,2.4000000000000004,1.9878596800578539,-2302.984295121
1960-04-01,USA,12.4632410333436,22.3451703238059,4.28,3.92,0.872600349040114,1.9139340210698377,0.44105245373331003,1.7249183555452277,0.3600000000000003,2.0060659789301623,-2303.026145447779
1960-05-01,DEU,23.6250371369422,32.0882426673352,6.4,3.96,6.32368703108253,2.409755157906009,0.3976148379638753,21.536141087215515,2.4400000000000004,1.5502448420939912,67.468962508444
1960-05-01,FRA,-0.229709035222063,36.3919835730902,5.74,4.25,1.96463654022045,-102.14598416551766,-2302.5850929940457,8.473040663095128,1.4900000000000002,106.39598416551766,2189.0354898664837
1960-05-01,USA,12.4758983532827,22.2177601500986,4.35,3.85,-0.865051903114162,1.8086143907789534,0.1015056761153916,-0.2292112953677907,0.49999999999999956,2.041385609221047,-2302.686598670161
1960-06-01,DEU,23.5312869895734,30.5841062923038,6.6,4.96,14.1129032258064,1.6064602503807714,-0.39761483796387376,6.0829560847790445,1.6399999999999997,3.3535397496192285,80.6763220645691
1960-06-01,FRA,-0.076745970836516,36.3895095053095,5.73,4.15,4.04624277659695,-2302.5850929940457,-109.63125559568225,7.99500312662181,1.58,2306.7350929940458,181.87940356004424
1960-06-01,USA,12.4927747798681,21.9630395757251,4.15,3.32,4.71204188481674,1.7030384355965205,0.1351808249111347,-1.4964919170095652,0.8300000000000005,1.6169615644034794,-2302.7202738189567
1960-07-01,DEU,23.5312869895734,31.0854850839809,6.7,4.91,7.33215547703181,1.2024192966803566,0.0,8.058048665933814,1.79,3.7075807033196435,-65.4819966290957
1960-07-01,FRA,0.384024577572974,37.5244616996665,5.68,4.53,3.20987654382601,18.158523867135692,-2302.5850929940457,11.19379569352256,1.1499999999999995,-13.62852386713569,2279.429466542805
1960-07-01,USA,12.46746013999,21.9120555516339,3.9,3.23,-2.83333333333332,1.3628831055609998,-0.20283982613886045,0.11663349705463165,0.6699999999999999,1.8671168944390002,-2302.382253167907
1960-08-01,DEU,23.6250371369422,32.0882426673352,6.5,4.91,8.31275720164609,0.7968169649179523,0.3976148379638753,12.996632646002734,1.5899999999999999,4.113183035082048,12.154566365350092
1960-08-01,FRA,0.918133129303738,37.9564201375829,5.51,4.05,4.78468899501118,65.09534218317611,87.16358464981565,11.281668925279774,1.46,-61.04534218317612,-47.2447296058532
1960-08-01,USA,12.4927747798681,21.8100875034515,3.8,2.98,-0.171526586620926,1.4628599018858415,0.20283982613886306,3.6884710813063144,0.8199999999999998,1.5171400981141585,-280.6499273451948
1960-09-01,DEU,23.6250371369422,32.0882426673352,6.5,5.34,0.0759878419452891,0.7968169649179523,0.0,9.84400728132535,1.1600000000000001,4.5431830350820475,-469.49732729518684
1960-09-01,FRA,0.151630022744502,37.5839983523217,5.54,4.15,-5.65068492839258,-114.5168407341135,-180.08989083211452,10.898721746952372,1.3899999999999997,118.6668407341135,-2122.495202161931
1960-09-01,USA,12.4927747798681,21.580809054603,3.8,2.6,-4.29553264604809,1.2232568435633355,0.0,2.8744982700495676,1.1999999999999997,1.3767431564366646,322.0592563487252
1960-10-01,DEU,23.718787284311,30.7846578089747,6.3,5.43,-5.84662110858009,1.1928570865275567,0.39604012160960295,4.667513857012947,0.8700000000000001,4.237142913472443,-2302.981133115655
1960-10-01,FRA,0.151400454201361,37.9576844815666,5.56,3.99,-3.44827586702952,-174.80649955991447,-0.15151518050119867,8.84341778579438,1.5699999999999994,178.79649955991448,-49.238725483002305
1960-10-01,USA,12.5518422729171,21.5553669290781,3.89,2.47,-2.51346499102336,1.353658571752938,0.4716989878137099,3.610435798755982,1.42,1.1163414282470623,-54.06302773269126
1960-11-01,DEU,23.718787284311,32.6898972173477,6.2,4.84,-1.93548387096775,0.79365495957348,0.0,11.357411419521574,1.3600000000000003,4.0463450404265195,-110.55065483615327
1960-11-01,FRA,0.302343159486013,37.9539961845525,5.52,3.76,4.63659148194549,-72.93188807701654,69.16343209673134,7.04699893970372,1.7599999999999998,76.69188807701654,-2371.748525090777
1960-11-01,USA,12.5644995928562,21.147694282431,3.93,2.44,3.13075506445672,1.4544480981755492,0.1007895264226064,0.9685454962954603,1.4900000000000002,0.9855519018244507,-2302.685882520468
1960-12-01,DEU,23.8125374316798,34.0937578340436,6.2,4.46,-2.30263157894738,1.1881327886750492,0.39447782910156615,10.536051565782435,1.7400000000000002,3.2718672113249507,16.975049760921387
1960-12-01,USA,12.5771569127953,20.7909058868339,3.84,1.98,1.42857142857142,1.3509155124080547,0.10068804341191583,-7.323247916150098,1.8599999999999999,0.6290844875919452,-78.56061466057643
1961-01-01,DEU,23.8125374316798,33.1912760090248,6.1,4.17,-1.010101010101,1.5873349156291257,0.0,14.263615961744225,1.9299999999999997,2.5826650843708743,-82.40022977836966
1961-01-01,FRA,0.0751879699247972,38.3903648239671,5.55,3.65,7.89999999201012,-286.84120810223067,-110.08704755519496,7.5031613061178835,1.9,290.49120810223064,-2192.4980454388506
1961-01-01,USA,12.5898142327344,20.8164477854002,3.84,1.45,3.69718309859158,1.5876030125034635,0.1005867645581867,-9.897315092061556,2.3899999999999997,-0.13760301250346352,94.98903934060631
1961-02-01,DEU,23.9062875790486,33.3918275256957,6.0,3.41,-0.935374149659857,1.9802627296179949,0.3929278139888672,6.834957780120986,2.59,1.4297372703820053,-8.078828366549784
1961-02-01,FRA,0.0751314800901846,38.3754563065208,5.64,3.59,5.65338276475767,-112.14096285504091,-0.07515971787580354,9.710700888157143,2.05,115.73096285504091,-33.38570758593223
1961-02-01,USA,12.5898142327344,20.7144797372178,3.78,2.54,2.88624787775888,1.451502276966247,0.0,-9.609541256725425,1.2399999999999998,1.0884977230337531,-24.761385859766225
1961-03-01,DEU,23.9062875790486,34.5951366257207,5.9,3.21,-1.03004291845494,1.9802627296179949,0.0,8.464264315407844,2.6900000000000004,1.229737270382005,9.640913944841275
1961-03-01,USA,12.5898142327344,20.8674318094914,3.74,2.02,3.13531353135314,1.451502276966247,0.0,-7.6372416280846265,1.7200000000000002,0.5684977230337531,8.277183269250985
1961-04-01,DEU,23.9062875790486,32.3890699423414,5.7,2.96,1.99479618386817,1.5810606026639185,0.0,7.3869848566455065,2.74,1.3789393973360815,-2302.5850929940457
1961-04-01,FRA,-0.075131480090143,38.2255391312606,5.5,3.7,0.843881859770614,-2302.5850929940457,0.07510327046702749,5.085745277082464,1.7999999999999998,2306.2850929940455,-154.35429384324863
1961-04-01,USA,12.5771569127953,21.3515306057546,3.78,1.49,2.07999999999999,0.909863058674752,-0.10058676455818875,-4.5486776572559835,2.29,0.580136941325248,-40.93554177264153
1961-05-01,DEU,24.0000377264174,33.0910002506894,5.6,2.9,4.33673469387756,1.5748356968136052,0.3913899321135651,3.0771658666752826,2.6999999999999997,1.3251643031863947,77.26659092845291
1961-05-01,FRA,-0.225563909774447,38.3083141008932,5.51,3.91,0.502092047216977,-1.8209911379422263,109.93638858476669,5.131843210114275,1.5999999999999996,5.730991137942226,-161.85929301977356
1961-05-01,USA,12.5898142327344,21.6827771027854,3.71,1.98,1.25391849529782,0.9089441471175297,0.1005867645581867,-2.4373712289700773,1.73,1.0710558528824703,-50.71003170356548
1961-06-01,DEU,24.0937878737863,34.0937578340436,5.6,2.58,0.570497147514265,2.3623145763435676,0.3898640415660862,10.863384100279596,3.0199999999999996,0.2176854236564325,-203.226744033701
1961-06-01,FRA,-0.226073850791242,38.7080533538127,5.47,3.76,-3.24729392684508,108.03608314608708,0.22581868834707003,6.176714268291106,1.71,-104.27608314608707,-2302.8109116823925
1961-06-01,USA,12.5898142327344,22.013923826775,3.88,1.73,-0.309597523219832,0.773763322206403,0.0,0.2314133119750502,2.15,0.956236677793597,-2302.5850929940457
1961-07-01,DEU,24.1875380211551,32.7901729756831,5.7,2.87,-8.26580226904378,2.7506645789832436,0.38835000263967273,5.338787341806217,2.83,0.11933542101675654,-2302.973442996685
1961-07-01,FRA,0.755287009063434,38.7177980014793,5.45,3.65,-5.24956969753876,67.63912668314687,-2302.5850929940457,3.130635869024071,1.8000000000000003,-63.98912668314687,2350.6175029198967
1961-07-01,USA,12.6235670859052,22.2941862997147,3.92,1.17,-0.15527950310559,1.2443409254163704,0.26773777707110796,1.7288973255504572,2.75,-0.0743409254163705,-69.2723780652466
1961-08-01,DEU,24.2812881685239,33.8932063173728,5.9,2.26,-4.68197879858657,2.739897418811327,0.3868476777919668,5.472489968924647,3.6400000000000006,-0.4798974188113272,-57.22744308078669
1961-08-01,FRA,0.599700149925044,42.0615840988512,5.43,3.52,0.544959124806002,-42.59126209594887,-23.066804129280122,10.269616928134209,1.9099999999999997,46.111262095948874,-2279.5182888647655
1961-08-01,USA,12.6320052991979,22.5999906712206,4.04,2.0,4.04354587869365,1.1083236877979474,0.0668225885204309,3.5576901215425902,2.04,0.8916763122020526,-2302.6519155825663
1961-09-01,DEU,24.2812881685239,32.8904487340185,6.0,2.82,-4.6339202965709,2.739897418811327,0.0,2.469261259036903,3.18,0.08010258118867286,-1.0317614618981459
1961-09-01,FRA,0.52160953800296,39.1298902487833,5.45,3.57,-3.16169828246731,123.54758036810252,-13.951048368063107,4.030824735723834,1.8800000000000003,-119.97758036810252,-2288.6340446259824
1961-09-01,USA,12.6488817257834,22.4215964734221,3.98,1.88,-1.04633781763828,1.2418350560954028,0.13351136829745228,3.8220172592936064,2.1,0.6381649439045971,-2302.7186043623433
1961-10-01,DEU,24.2812881685239,32.7901729756831,6.0,2.26,1.84645286686104,2.3438572972017164,0.0,6.3112423310054595,3.74,-0.08385729720171664,-2302.5850929940457
1961-10-01,FRA,1.11193476649373,39.3644789566814,5.53,3.6,0.466417912217764,199.39284688568725,75.69375133708355,3.6391887364839235,1.9300000000000002,-195.79284688568725,-2378.278844331129
1961-10-01,USA,12.6488817257834,22.8802531441603,3.92,2.26,-1.05740181268882,0.770136068281695,0.0,5.964939946746224,1.6600000000000001,1.489863931718305,1.0518504191205376
1961-11-01,DEU,24.3750383158927,33.6926548007019,6.0,2.74,6.58396946564886,2.7292142288006476,0.38535693159890877,3.021377859649599,3.26,0.010785771199352645,126.75178270678873
1961-11-01,FRA,1.02639296187682,39.4445230580612,5.55,3.52,6.59238625041614,122.22432942069159,-8.005085368264336,3.852040555490335,2.03,-118.7043294206916,272.86394778000613
1961-11-01,USA,12.6488817257834,23.2879257908074,3.94,2.61,3.05343511450382,0.6693465418590785,0.0,9.640413768288516,1.33,1.9406534581409214,-2302.5850929940457
1961-12-01,DEU,24.3750383158927,32.7901729756831,6.0,3.0,-3.31244404655326,2.3347363996990675,0.0,-3.8985446712954,3.0,0.6652636003009325,-2302.5850929940457
1961-12-01,FRA,0.362844702467353,40.7648582264221,5.56,3.58,2.96167247762061,47.311320652456835,-103.98310303513172,7.219494405492649,1.9799999999999995,-43.73132065245684,23.96697806395042
1961-12-01,USA,12.6615390457225,23.593630389272,4.06,2.33,0.59259259259259,0.6686751762297806,0.10001667778260531,12.646110272175706,1.7299999999999995,1.6613248237702196,-164.05155344492098
1962-01-01,DEU,24.5625386106304,34.2943093507145,5.9,1.8,-1.85185185185186,3.1010236742562585,0.766287274557174,3.2692361685543814,4.1000000000000005,-1.3010236742562584,-58.91630328848631
1962-01-01,FRA,0.650759219088916,41.3020221892118,5.52,3.51,-3.30000000718057,215.81484668874253,58.41647848109073,7.310495012102919,2.01,-212.30484668874254,-2361.001571475136
1962-01-01,USA,12.6741963656615,23.2623838922411,4.08,2.15,-3.24005891016199,0.6680051560368052,0.09991674436520552,11.109419762161345,1.9300000000000002,1.4819948439631947,-2302.685009738411
1962-02-01,DEU,24.5625386106304,33.8932063173728,5.7,1.93,-1.50943396226416,2.7080958602673855,0.0,1.4903405502574512,3.7700000000000005,-0.7780958602673855,-20.445141830205564
1962-02-01,FRA,0.10183299389003,41.407690316122,5.62,3.56,10.651499493714,30.409451004038353,-185.48055540258,7.604852344841094,2.06,-26.849451004038354,-2117.1045375914655
1962-02-01,USA,12.703730112186,23.6700565388882,4.04,2.37,0.913242009132416,0.9007567158075628,0.23275155977075207,13.337785220801788,1.67,1.4692432841924372,-2302.8178445538165
1962-03-01,DEU,24.6562887579992,34.194033592379,5.6,3.01,-0.862068965517259,3.0890487019340664,0.3809528416666985,-1.1661939747843197,2.59,-0.07904870193406666,-56.39642546566855
1962-03-01,FRA,0.61037639877925,41.3633466442006,5.62,3.65,5.04672897230866,-2302.5850929940457,179.0741657435264,7.402647274746039,1.9700000000000002,2306.2350929940458,-253.77020320465053
1962-03-01,USA,12.7290447520642,23.8738928622117,3.93,2.85,0.301659125188517,1.0998277835406582,0.19907106773309952,13.459585607601268,1.08,1.7501722164593418,-110.96939710467545
1962-04-01,DEU,24.750038905368,33.4921032840311,5.6,2.73,-3.38164251207728,3.4685557987891613,0.3795070968550871,3.3488669754045546,2.8699999999999997,-0.7385557987891613,136.2986475927733
1962-04-01,FRA,0.202224469160774,41.2336384959899,5.48,3.93,0.0889679633771845,-2302.5850929940457,-110.46975001436326,7.575053570679955,1.5500000000000003,2306.5150929940455,-293.3521741127345
1962-04-01,USA,12.7459211786496,23.8994347607779,3.84,2.78,-3.30827067669174,1.3329087708596679,0.13249422276080497,11.273138024014456,1.06,1.447091229140332,-2302.7175872168064
1962-05-01,DEU,24.8437890527368,34.4948608673853,5.8,2.4,-7.69999999999998,3.4552381506661236,0.3780722839905268,4.1549002912872055,3.4,-1.0552381506661237,81.9078064241699
1962-05-01,FRA,0.302724520686164,41.1174225027365,5.53,3.98,-8.88888888937798,-2302.5850929940457,40.34449054008229,7.076498587503677,1.5500000000000003,2306.5650929940457,-2342.929583534128
1962-05-01,USA,12.7585784985887,23.8484507366867,3.87,2.36,-6.68740279937791,1.3315775975768431,0.09925559127534175,9.520099308006778,1.5100000000000002,1.0284224024231567,70.28074228407239
1962-06-01,DEU,24.9375392001056,34.2943093507145,5.9,3.17,-9.10075839653306,3.4420223886476577,0.37664827954762015,0.5865119452399603,2.7300000000000004,-0.2720223886476578,16.337093867344286
1962-06-01,FRA,0.40241448692154,41.090237762038,5.4,3.59,-5.36585365040582,-2302.5850929940457,28.465940012526016,5.972289386657855,1.8100000000000005,2306.175092994046,-78.94059793851704
1962-06-01,USA,12.7459211786496,23.7974667125955,3.91,2.68,-11.1666666666667,1.232322006301474,-0.0992555912753517,7.790397998712176,1.23,1.4476779936985262,51.37001286316341
1962-07-01,DEU,24.9375392001056,34.4948608673853,5.9,2.91,-3.09892729439809,3.053672386007998,0.0,5.068148647614558,2.99,-0.14367238600799803,-107.73017327861882
1962-07-01,FRA,0.400801603206398,41.3579426036183,5.32,3.66,3.29896906340178,-63.36312716886893,-0.4016069654953815,6.596509434194606,1.6600000000000001,67.02312716886892,-2302.1834860285503
1962-07-01,USA,12.750140285296,24.0268449344853,4.01,2.71,1.68855534709193,0.997680373832008,0.03309614460161525,7.484580375804757,1.2999999999999998,1.712319626167992,-2302.6181891386473
1962-08-01,DEU,24.9375392001056,35.9989972424166,6.0,2.58,-3.93603936039361,2.6668247082160192,0.0,6.027649300525799,3.42,-0.08682470821601918,23.91189616976425
1962-08-01,FRA,-0.099800399201606,44.5916954081343,5.33,3.46,-0.898203584712963,-2302.5850929940457,-2302.5850929940457,5.841280767641667,1.87,2306.0450929940457,0.0
1962-08-01,USA,12.7754549251741,24.0777291855352,3.98,2.93,3.50553505535055,1.1292049577766143,0.19834717246504682,6.3337819567235245,1.0499999999999998,1.8007950422233858,72.84863528317693
1962-09-01,DEU,24.9375392001056,35.2970669340687,6.0,3.05,-1.53649167733674,2.6668247082160192,0.0,7.061756721395527,2.95,0.3831752917839806,-94.06732933036082
1962-09-01,FRA,0.39960039960041,41.9935669449888,5.37,3.48,0.704934539532574,-26.64542497189505,-2302.5850929940457,7.0629807141590994,1.8900000000000001,30.12542497189505,0.0
1962-09-01,USA,12.8345224182232,24.2561233833338,3.98,2.9,-0.891265597147947,1.456979415669633,0.46128582619048425,7.864447349536769,1.08,1.443020584330367,-2303.046378820236
1962-10-01,DEU,24.9375392001056,34.6954123840562,6.2,2.39,-8.32249674902473,2.6668247082160192,0.0,5.6478604160472985,3.81,-0.2768247082160191,168.94606139057214
1962-10-01,FRA,0.199004975124383,42.1105661128997,5.34,3.51,-5.10000000321888,-172.05269848276882,-69.71352217379024,6.743482541135822,1.83,175.5626984827688,-2232.8715708202553
1962-10-01,USA,12.8176459916377,24.2051393592426,3.93,2.9,-2.6978417266187,1.3254004493171425,-0.1315789663524971,5.629075038850316,1.0300000000000002,1.5745995506828574,110.88806896037501
1962-11-01,DEU,24.9375392001056,35.2970669340687,6.2,2.55,11.2056737588653,2.281467776617105,0.0,4.652001563489418,3.6500000000000004,0.26853222338289484,-2302.5850929940457
1962-11-01,FRA,0.595829195630576,42.725147281874,5.37,3.5,5.90094836116187,-54.38519147023625,109.66242164426822,7.989247104317789,1.87,57.88519147023625,-2412.247514638314
1962-11-01,USA,12.8176459916377,24.4089756825661,3.92,2.94,8.31792975970426,1.3254004493171425,0.0,4.701590064645967,0.98,1.6145995506828574,-2302.5850929940457
1962-12-01,DEU,25.1250394948433,34.0937578340436,6.1,3.42,4.59183673469386,3.0305349495331213,0.7490671729160083,3.898544671295402,2.6799999999999997,0.3894650504668786,-89.96308032782193
1962-12-01,FRA,0.394866732477799,42.7470370436513,5.31,3.51,-3.18407959388791,8.45733960107119,-41.14057196382429,4.747949177755573,1.7999999999999998,-4.9473396010711905,-2261.4445210302215
1962-12-01,USA,12.8176459916377,24.434417808091,3.86,2.93,3.07167235494879,1.2253837715345346,0.0,3.5015927448304023,0.9299999999999997,1.7046162284654656,-99.61912426046922
1963-01-01,DEU,25.2187896422121,34.3945851090499,6.0,2.6,-3.65853658536584,2.6366875840741053,0.372439909098183,0.29197101033341816,3.4,-0.03668758407410522,-2302.957532903144
1963-01-01,FRA,0.786627335299897,41.9285396796487,5.34,3.41,-2.05549846092615,18.96148999598413,68.92062887600369,1.5055270810550014,1.9299999999999997,-15.55148999598413,-112.68511759134512
1963-01-01,USA,12.8429606315159,24.5873698803646,3.83,2.92,3.64238410596025,1.322770609755529,0.19730358258619377,5.539526083877323,0.9100000000000001,1.597229390244471,16.844325127848784
1963-02-01,DEU,25.5000400843185,33.8932063173728,6.0,2.93,-2.78481012658229,3.745756253489721,1.1090686694155942,0.0,3.07,-0.8157562534897207,-28.397422020075584
1963-02-01,FRA,0.585365853658527,41.1520852332984,5.36,3.41,-3.25288562521659,174.89028860099015,-29.551756797573997,-0.6192020213331333,1.9500000000000002,-171.48028860099015,75.45416764663229
1963-02-01,USA,12.8598370581013,24.7912062036882,3.92,3.0,1.1182108626198,1.2213388324805337,0.13131978249577317,4.627818957486799,0.9199999999999999,1.7786611675194663,-118.22216752932472
1963-03-01,DEU,25.5000400843185,35.0965154173978,6.0,3.36,-0.130208333333316,3.364803411823015,0.0,2.605067719994255,2.64,-0.004803411823015136,-306.2799241045058
1963-03-01,FRA,0.290979631425814,41.0226761651773,5.36,3.44,0.325379606602633,-74.08225444296959,-69.8983773004333,-0.827015090897991,1.9200000000000004,77.52225444296958,-2232.6867156936123
1963-03-01,USA,12.8724943780404,24.9440585029205,3.93,2.98,-0.78988941548181,1.1206445557608884,0.09837679101345229,4.385014465493727,0.9500000000000002,1.8593554442391116,-2302.683469785059
1963-04-01,DEU,25.5937902316874,35.4976184507395,6.0,3.16,2.47718383311603,3.3522692038644935,0.36697288889657204,5.81559201570726,2.84,-0.1922692038644933,-2302.9520658829424
1963-04-01,FRA,0.193423597678922,43.2226304078893,5.29,3.85,-3.78378378537542,-4.449572344566294,-40.837067915959956,4.710981854618054,1.44,8.299572344566293,-2261.748025078086
1963-04-01,USA,12.8598370581013,25.2753049999514,3.97,2.9,4.93630573248406,0.889773541986611,-0.09837679101346161,5.5973023610803585,1.0700000000000003,2.010226458013389,-2302.4867162030323
1963-05-01,DEU,25.5000400843185,35.4976184507395,6.1,3.12,8.77862595419846,2.6072240309774024,-0.3669728888965633,2.8655255760375504,2.9799999999999995,0.5127759690225977,126.88672632578354
1963-05-01,FRA,0.386100386100384,44.5167211361299,5.36,3.95,-2.58426966285883,24.327418396237334,69.12148128088592,7.9432937605881975,1.4100000000000001,-20.377418396237335,-107.2496384027722
1963-05-01,USA,12.8724943780404,25.5045834487998,3.93,3.0,1.82094081942338,0.8888947417247315,0.09837679101345229,6.713892250775633,0.9300000000000002,2.1111052582752685,-99.82476906415795
1963-06-01,DEU,25.5000400843185,35.1967911757333,6.1,3.59,1.6374269005848,2.2305757514297753,0.0,2.5975486403260737,2.51,1.3594242485702246,-167.919385148955
1963-06-01,FRA,0.673076923076922,44.775539281778,5.28,4.93,-2.76816607934229,51.43770024565498,55.57622186194365,8.589142288417708,0.35000000000000053,-46.50770024565498,-48.70201220684027
1963-06-01,USA,12.914685444504,25.581009598416,3.99,2.99,-0.149031296572298,1.315375755874476,0.3272254228743745,7.227112927958446,1.0,1.6746242441255241,-2302.9123184169202
1963-07-01,DEU,25.5000400843185,35.8987214840812,6.1,3.04,-0.460299194476412,2.2305757514297753,0.0,3.9891329027301596,3.0599999999999996,0.8094242485702248,-2302.5850929940457
1963-07-01,FRA,0.382043935052516,45.2931755730742,5.24,5.14,4.86358243853182,-4.793093455907527,-56.6324006670579,9.0891886202518,0.10000000000000053,9.933093455907526,-2245.9526923269877
1963-07-01,USA,12.9484382976748,25.4791413232749,4.02,3.02,-2.53731343283583,1.543291178704679,0.26101156743182674,5.868838592140182,0.9999999999999996,1.476708821295321,283.2094652968452
1963-08-01,DEU,25.5937902316874,37.0017548257709,6.1,2.67,4.16184971098266,2.597548640326355,0.36697288889657204,2.7474255552250497,3.4299999999999997,0.07245135967364513,-2302.9520658829424
1963-08-01,FRA,0.380589914367267,45.2931755730742,5.28,4.03,3.95927601958876,-2302.5850929940457,-0.3813160006380831,1.5608731462178762,1.25,2306.615092994046,-20.1900948415077
1963-08-01,USA,12.973752937553,25.6065514969822,4.0,3.49,1.83767228177643,1.540256568328198,0.19531256208858375,6.156092352745599,0.5099999999999998,1.9497434316718023,-2302.780405556134
1963-09-01,DEU,25.6875403790562,36.1995487590875,6.1,2.99,2.7746947835738,2.9631797606373302,0.36563112031095946,2.524678273478367,3.1099999999999994,0.026820239362669973,-40.907517546748025
1963-09-01,FRA,0.663507109004763,45.3578801118377,5.37,3.25,-4.89662676422449,50.7074521340486,55.581711290224845,7.706748500404949,2.12,-47.4574521340486,-2358.1668042842707
1963-09-01,USA,12.9610956176139,25.7848459217395,4.08,3.48,3.45864661654136,0.9813621448319834,-0.0976085973057349,6.111785582435698,0.6000000000000001,2.498637855168017,63.33537407347784
1963-10-01,DEU,25.781290526425,36.7009275507646,6.1,2.83,-2.05183585313174,3.327478888487364,0.3642991278500345,5.61945583436406,3.2699999999999996,-0.49747888848736377,-2302.949392121896
1963-10-01,FRA,0.188323917137482,45.2284710437166,5.41,3.63,-2.63157894699563,-5.516638130870321,-125.93761243870915,7.142809313581297,1.7800000000000002,9.146638130870322,63.84135979216778
1963-10-01,USA,12.973752937553,26.0142241436293,4.11,3.5,1.16279069767443,1.2105497084902277,0.09760859730572335,7.207849004180384,0.6100000000000003,2.2894502915097723,-109.10305574998527
1963-11-01,DEU,25.781290526425,37.0017548257709,6.0,2.73,-2.86659316427784,3.327478888487364,0.0,4.716546844243056,3.27,-0.5974788884873639,33.43893433860893
1963-11-01,FRA,0.281954887218022,45.6166982574858,5.41,4.36,-4.11280846193377,-74.82069577430383,40.358364000834726,6.548616314468491,1.0499999999999998,79.18069577430383,4.293845309163515
1963-11-01,USA,12.9864102574921,26.0906502932454,4.12,3.48,-0.574712643678194,1.308063124311026,0.0975134158208066,6.6626103338181615,0.6400000000000001,2.1719368756889743,-2302.6826064098664
1963-12-01,DEU,25.9687908211626,35.5978942090749,6.0,2.93,0.908059023836554,3.303052567647939,0.724640852076571,4.317217186520772,3.07,-0.3730525676479388,-2303.309733846122
1963-12-01,FRA,0.187441424554832,46.1343345487821,5.36,4.91,0.245098031927195,-74.50819276130125,-40.82806895082172,7.625757286661382,0.4500000000000002,79.41819276130124,-2261.757024043224
1963-12-01,USA,13.0286013239557,26.0906502932454,4.13,3.38,2.31213872832373,1.6324227988953686,0.32435967458433057,6.558431954685581,0.75,1.7475772011046313,-2302.90945266863
1964-01-01,DEU,25.9687908211626,37.6034093757834,5.9,2.64,5.84926884139481,2.9306126585497543,0.0,8.919557880447053,3.2600000000000002,-0.29061265854975415,186.27625673238586
1964-01-01,FRA,0.374181478016824,46.8460844563689,5.45,4.27,5.74572127500157,-74.30136955364625,69.12745208365868,11.090069602228708,1.1800000000000006,78.57136955364625,246.3277949039864
1964-01-01,USA,13.0539159638338,26.3199287420939,4.17,3.48,2.25988700564971,1.6292312151432353,0.1941119988340659,6.809350749017526,0.69,1.8507687848567647,-2.479925806440734
1964-02-01,DEU,26.0625409685315,38.0045124091251,5.9,2.87,2.76301806588737,2.1819047394643363,0.36036075033017156,11.449030959940682,3.0300000000000002,0.6880952605356638,-75.35966921347136
1964-02-01,FRA,0.0931966449208157,46.97549352449,5.44,4.36,-6.47398843310153,-183.7525320285876,-139.00291927251536,13.235145155834417,1.08,188.11253202858762,-2163.58217372153
1964-02-01,USA,13.0412586438947,26.4727810413262,4.15,3.48,2.07182320441988,1.4009025325577569,-0.09700890008970074,6.56280728875626,0.6700000000000004,2.079097467442243,-8.591573082867207
1964-03-01,DEU,26.0625409685315,37.7036851341188,6.0,3.26,4.03309203722855,2.1819047394643363,0.0,7.165598890643578,2.74,1.0780952605356635,37.820975224024586
